,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071044921875,10137.338989257812
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.682723999023438
2,2019-02-28,SELL,NVDA,12749,3.8539791107177734,49144.06240653992
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.6541309356689453
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.28046607971
5,2019-03-29,SELL,NVDA,25169,4.400113582611084,162996.73922681808
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.03650426864624
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.58936071396
8,2019-04-30,SELL,NVDA,18473,4.451749324798584,227104.7546377182
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.274664878845215
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.96584320068
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.27708029747
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.507312536239624
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.62712454796
14,2019-06-28,BUY,NVDA,12893,4.05670166015625,0.572620153427124
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.756177186966
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.034709215164185
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.16351914406
18,2019-08-30,BUY,NVDA,378,4.154505729675293,27238.760353326797
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.771177530288696
20,2019-09-30,SELL,NVDA,2049,4.27292013168335,8767.984527349472
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.8784196376800537
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.49859404564
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.648435354233
24,2019-10-31,BUY,NVDA,3060,5.050086498260498,270.38375067710876
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32405.514394521713
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28614.35448241234
27,2019-11-29,BUY,NVDA,5232,5.433223247528076,187.73045134544373
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1157.660444021225
29,2019-12-31,SELL,NVDA,11901,5.783753395080566,69990.10959887505
30,2019-12-31,SELL,TSLA,1,27.64666748046875,70017.75626635551
31,2019-12-31,BUY,CSCO,1731,40.44774627685547,2.70746111869812
